trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,dropoff_type,shape_dist_traveled
ASP19GEN-4097-Weekday-00_147750_4..N01R,24:37:30,24:37:30,257N,1,,0,0,
BSP19GEN-E039-Saturday-00_147750_E..N72R,24:37:30,24:37:30,E01N,1,,0,0,
BSP19GEN-D077-Weekday-00_147750_D..N05R,24:37:30,24:37:30,D43N,1,,0,0,
BSP19GEN-D040-Sunday-00_147750_D..N05R,24:37:30,24:37:30,D43N,1,,0,0,
BSP19GEN-D037-Saturday-00_147750_D..N05R,24:37:30,24:37:30,D43N,1,,0,0,
BSP19GEN-E071-Weekday-00_147800_E..N05R,24:38:00,24:38:00,E01N,1,,0,0,
ASP19GEN-7023-Saturday-00_147850_7..N97R,24:38:30,24:38:30,726N,1,,0,0,
ASP19GEN-7025-Sunday-00_147850_7..N97R,24:38:30,24:38:30,726N,1,,0,0,
ASP19SUPP-7059-Weekday-20_147850_7..N97R,24:38:30,24:38:30,726N,1,,0,0,
ASP19GEN-4043-Saturday-00_147900_4..N01R,24:39:00,24:39:00,257N,1,,0,0,
ASP19GEN-1038-Saturday-00_147900_1..N03R,24:39:00,24:39:00,142N,1,,0,0,
BSP19GEN-Q062-Weekday-00_148100_Q..N19R,24:41:00,24:41:00,D43N,1,,0,0,
ASP19GEN-6086-Weekday-00_148100_6..N01R,24:41:00,24:41:00,640N,1,,0,0,
BSP19GEN-Q023-Sunday-00_148100_Q..N19R,24:41:00,24:41:00,D43N,1,,0,0,
BSP19GEN-Q021-Saturday-00_148100_Q..N19R,24:41:00,24:41:00,D43N,1,,0,0,
BSP19GEN-F048-Sunday-00_148150_F..N69R,24:41:30,24:41:30,D43N,1,,0,0,
BSP19SUPP-F072-Weekday-153_148150_F..N69R,24:41:30,24:41:30,D43N,1,,0,0,
BSP19GEN-F044-Saturday-00_148150_F..N69R,24:41:30,24:41:30,D43N,1,,0,0,
BSP19GEN-A083-Weekday-00_148200_A..N09R,24:42:00,24:42:00,H11N,1,,0,0,
BSP19GEN-A051-Sunday-00_148200_A..N09R,24:42:00,24:42:00,H11N,1,,0,0,
BSP19GEN-A044-Saturday-00_148200_A..N09R,24:42:00,24:42:00,H11N,1,,0,0,
BSP19SUPP-L022-Saturday-99_148300_L..S01X043,24:43:00,24:43:00,L10S,1,,0,0,
BSP19SUPP-L022-Sunday-99_148350_L..S01X043,24:43:30,24:43:30,L10S,1,,0,0,
BSP19SUPP-G034-Sunday-56_148400_G..N16X004,24:44:00,24:44:00,F27N,1,,0,0,
BSP19SUPP-M023-Sunday-26_148400_M..N30R,24:44:00,24:44:00,M01N,1,,0,0,
BSP19SUPP-G033-Saturday-55_148400_G..N16X004,24:44:00,24:44:00,F27N,1,,0,0,
BSP19SUPP-M024-Saturday-25_148400_M..N30R,24:44:00,24:44:00,M01N,1,,0,0,
BSP19SUPP-L045-Wednesday-173_148400_L..S01X043,24:44:00,24:44:00,L10S,1,,0,0,
ASP19GEN-6030-Sunday-00_148500_6..N01R,24:45:00,24:45:00,640N,1,,0,0,
ASP19GEN-1037-Sunday-00_148500_1..N03R,24:45:00,24:45:00,142N,1,,0,0,
ASP19GEN-6033-Saturday-00_148500_6..N01R,24:45:00,24:45:00,640N,1,,0,0,
ASP19GEN-1087-Weekday-00_148550_1..N03R,24:45:30,24:45:30,142N,1,,0,0,
BSP19GEN-R050-Saturday-00_148600_R..N27R,24:46:00,24:46:00,R45N,1,,0,0,
BSP19GEN-R049-Sunday-00_148600_R..N27R,24:46:00,24:46:00,R45N,1,,0,0,
BSP19GEN-R087-Weekday-00_148600_R..N27R,24:46:00,24:46:00,R45N,1,,0,0,
ASP19GEN-4097-Weekday-00_148700_4..N13R,24:47:00,24:47:00,257N,1,,0,0,
ASP19GEN-1038-Saturday-00_148700_1..N03R,24:47:00,24:47:00,142N,1,,0,0,
ASP19GEN-4049-Sunday-00_148700_4..N13R,24:47:00,24:47:00,257N,1,,0,0,
ASP19GEN-7025-Sunday-00_148800_7..N97R,24:48:00,24:48:00,726N,1,,0,0,
ASP19SUPP-7059-Weekday-20_148850_7..N97R,24:48:30,24:48:30,726N,1,,0,0,
BSP19GEN-E044-Sunday-00_148850_E..N05R,24:48:30,24:48:30,E01N,1,,0,0,
ASP19GEN-7023-Saturday-00_148850_7..N97R,24:48:30,24:48:30,726N,1,,0,0,
ASP19GEN-4043-Saturday-00_148850_4..N13R,24:48:30,24:48:30,257N,1,,0,0,
BSP19SUPP-G049-Weekday-32_148950_G..N14R,24:49:30,24:49:30,F27N,1,,0,0,
BSP19GEN-E039-Saturday-00_148950_E..N05R,24:49:30,24:49:30,E01N,1,,0,0,
ASP19GEN-6086-Weekday-00_149100_6..N01R,24:51:00,24:51:00,640N,1,,0,0,
ASP19GEN-2042-Saturday-00_149150_2..N08R,24:51:30,24:51:30,247N,1,,0,0,
BSP19GEN-E071-Weekday-00_149300_E..N05R,24:53:00,24:53:00,E01N,1,,0,0,
ASP19GEN-2048-Sunday-00_149350_2..N08R,24:53:30,24:53:30,247N,1,,0,0,
ASP19GEN-2097-Weekday-00_149350_2..N08R,24:53:30,24:53:30,247N,1,,0,0,
BSP19GEN-J032-Saturday-00_149500_J..N12R,24:55:00,24:55:00,M23N,1,,0,0,
ASP19GEN-1038-Saturday-00_149500_1..N03R,24:55:00,24:55:00,142N,1,,0,0,
BSP19GEN-J032-Sunday-00_149500_J..N12R,24:55:00,24:55:00,M23N,1,,0,0,
BSP19GEN-J052-Weekday-00_149500_J..N41R,24:55:00,24:55:00,M23N,1,,0,0,
BSP19GEN-A044-Saturday-00_149650_A..S37R,24:56:30,24:56:30,A55S,1,,0,0,
BSP19GEN-A051-Sunday-00_149650_A..S37R,24:56:30,24:56:30,A55S,1,,0,0,
BSP19GEN-N054-Saturday-00_149700_N..N20R,24:57:00,24:57:00,D43N,1,,0,0,
BSP19GEN-N057-Sunday-00_149700_N..N20R,24:57:00,24:57:00,D43N,1,,0,0,
BSP19GEN-N091-Weekday-00_149700_N..N20R,24:57:00,24:57:00,D43N,1,,0,0,
BSP19GEN-D037-Saturday-00_149750_D..N05R,24:57:30,24:57:30,D43N,1,,0,0,
BSP19GEN-D040-Sunday-00_149750_D..N05R,24:57:30,24:57:30,D43N,1,,0,0,
BSP19GEN-D077-Weekday-00_149750_D..N05R,24:57:30,24:57:30,D43N,1,,0,0,
ASP19GEN-1087-Weekday-00_149900_1..N03R,24:59:00,24:59:00,142N,1,,0,0,
ASP19GEN-6030-Sunday-00_150000_6..N01R,25:00:00,25:00:00,640N,1,,0,0,
ASP19GEN-1037-Sunday-00_150000_1..N03R,25:00:00,25:00:00,142N,1,,0,0,
ASP19GEN-6033-Saturday-00_150000_6..N01R,25:00:00,25:00:00,640N,1,,0,0,
BSP19GEN-Q021-Saturday-00_150100_Q..N19R,25:01:00,25:01:00,D43N,1,,0,0,
BSP19GEN-Q062-Weekday-00_150100_Q..N19R,25:01:00,25:01:00,D43N,1,,0,0,
BSP19GEN-Q023-Sunday-00_150100_Q..N19R,25:01:00,25:01:00,D43N,1,,0,0,
BSP19GEN-F048-Sunday-00_150150_F..N69R,25:01:30,25:01:30,D43N,1,,0,0,
BSP19GEN-F044-Saturday-00_150150_F..N69R,25:01:30,25:01:30,D43N,1,,0,0,
BSP19SUPP-F072-Weekday-153_150150_F..N69R,25:01:30,25:01:30,D43N,1,,0,0,
BSP19GEN-A044-Saturday-00_150200_A..N09R,25:02:00,25:02:00,H11N,1,,0,0,
BSP19GEN-A083-Weekday-00_150200_A..N09R,25:02:00,25:02:00,H11N,1,,0,0,
BSP19GEN-A051-Sunday-00_150200_A..N09R,25:02:00,25:02:00,H11N,1,,0,0,
ASP19GEN-1038-Saturday-00_150300_1..N03R,25:03:00,25:03:00,142N,1,,0,0,
ASP19GEN-6086-Weekday-00_150300_6..N01R,25:03:00,25:03:00,640N,1,,0,0,
BSP19SUPP-M024-Saturday-25_150400_M..N30R,25:04:00,25:04:00,M01N,1,,0,0,
BSP19SUPP-M023-Sunday-26_150400_M..N30R,25:04:00,25:04:00,M01N,1,,0,0,
ASP19GEN-4097-Weekday-00_150700_4..N13R,25:07:00,25:07:00,257N,1,,0,0,
ASP19GEN-4049-Sunday-00_150700_4..N13R,25:07:00,25:07:00,257N,1,,0,0,
BSP19GEN-E071-Weekday-00_150850_E..N05R,25:08:30,25:08:30,E01N,1,,0,0,
BSP19GEN-E044-Sunday-00_150850_E..N05R,25:08:30,25:08:30,E01N,1,,0,0,
BSP19GEN-E039-Saturday-00_150850_E..N05R,25:08:30,25:08:30,E01N,1,,0,0,
ASP19GEN-4043-Saturday-00_150850_4..N13R,25:08:30,25:08:30,257N,1,,0,0,
ASP19GEN-2042-Saturday-00_151150_2..N08R,25:11:30,25:11:30,247N,1,,0,0,
ASP19GEN-2048-Sunday-00_151350_2..N08R,25:13:30,25:13:30,247N,1,,0,0,
ASP19GEN-2097-Weekday-00_151350_2..N08R,25:13:30,25:13:30,247N,1,,0,0,
BSP19GEN-N091-Weekday-00_151700_N..N20R,25:17:00,25:17:00,D43N,1,,0,0,
BSP19GEN-N057-Sunday-00_151700_N..N20R,25:17:00,25:17:00,D43N,1,,0,0,
BSP19GEN-N054-Saturday-00_151700_N..N20R,25:17:00,25:17:00,D43N,1,,0,0,
BSP19GEN-D077-Weekday-00_151750_D..N05R,25:17:30,25:17:30,D43N,1,,0,0,
BSP19GEN-D037-Saturday-00_151750_D..N05R,25:17:30,25:17:30,D43N,1,,0,0,
BSP19GEN-D040-Sunday-00_151750_D..N05R,25:17:30,25:17:30,D43N,1,,0,0,
BSP19GEN-Q021-Saturday-00_152100_Q..N19R,25:21:00,25:21:00,D43N,1,,0,0,
BSP19GEN-Q062-Weekday-00_152100_Q..N19R,25:21:00,25:21:00,D43N,1,,0,0,
BSP19GEN-Q023-Sunday-00_152100_Q..N19R,25:21:00,25:21:00,D43N,1,,0,0,
BSP19GEN-F044-Saturday-00_152150_F..N69R,25:21:30,25:21:30,D43N,1,,0,0,
BSP19SUPP-F072-Weekday-153_152150_F..N69R,25:21:30,25:21:30,D43N,1,,0,0,
BSP19GEN-F048-Sunday-00_152150_F..N69R,25:21:30,25:21:30,D43N,1,,0,0,
BSP19GEN-A044-Saturday-00_152200_A..N09R,25:22:00,25:22:00,H11N,1,,0,0,
BSP19GEN-A083-Weekday-00_152200_A..N09R,25:22:00,25:22:00,H11N,1,,0,0,
BSP19GEN-A051-Sunday-00_152200_A..N09R,25:22:00,25:22:00,H11N,1,,0,0,
ASP19GEN-4049-Sunday-00_152700_4..N13R,25:27:00,25:27:00,257N,1,,0,0,
ASP19GEN-4097-Weekday-00_152700_4..N13R,25:27:00,25:27:00,257N,1,,0,0,
ASP19GEN-4043-Saturday-00_152850_4..N13R,25:28:30,25:28:30,257N,1,,0,0,
ASP19GEN-2042-Saturday-00_153150_2..N08R,25:31:30,25:31:30,247N,1,,0,0,
ASP19GEN-2048-Sunday-00_153350_2..N08R,25:33:30,25:33:30,247N,1,,0,0,
ASP19GEN-2097-Weekday-00_153350_2..N08R,25:33:30,25:33:30,247N,1,,0,0,
BSP19GEN-N091-Weekday-00_153700_N..N20R,25:37:00,25:37:00,D43N,1,,0,0,
BSP19GEN-N054-Saturday-00_153700_N..N20R,25:37:00,25:37:00,D43N,1,,0,0,
BSP19GEN-N057-Sunday-00_153700_N..N20R,25:37:00,25:37:00,D43N,1,,0,0,
BSP19GEN-D040-Sunday-00_153750_D..N05R,25:37:30,25:37:30,D43N,1,,0,0,
BSP19GEN-D077-Weekday-00_153750_D..N05R,25:37:30,25:37:30,D43N,1,,0,0,
BSP19GEN-D037-Saturday-00_153750_D..N05R,25:37:30,25:37:30,D43N,1,,0,0,
BSP19SUPP-F072-Weekday-153_154150_F..N69R,25:41:30,25:41:30,D43N,1,,0,0,
BSP19GEN-F048-Sunday-00_154150_F..N69R,25:41:30,25:41:30,D43N,1,,0,0,
BSP19GEN-F044-Saturday-00_154150_F..N69R,25:41:30,25:41:30,D43N,1,,0,0,
BSP19GEN-A051-Sunday-00_154200_A..N09R,25:42:00,25:42:00,H11N,1,,0,0,
BSP19GEN-A044-Saturday-00_154200_A..N09R,25:42:00,25:42:00,H11N,1,,0,0,
BSP19GEN-A083-Weekday-00_154200_A..N09R,25:42:00,25:42:00,H11N,1,,0,0,
ASP19GEN-2042-Saturday-00_155150_2..N08R,25:51:30,25:51:30,247N,1,,0,0,
ASP19GEN-2097-Weekday-00_155350_2..N08R,25:53:30,25:53:30,247N,1,,0,0,
ASP19GEN-2048-Sunday-00_155350_2..N08R,25:53:30,25:53:30,247N,1,,0,0,
BSP19GEN-A051-Sunday-00_156200_A..N09R,26:02:00,26:02:00,H11N,1,,0,0,
BSP19GEN-A083-Weekday-00_156200_A..N09R,26:02:00,26:02:00,H11N,1,,0,0,
BSP19GEN-A044-Saturday-00_156200_A..N09R,26:02:00,26:02:00,H11N,1,,0,0,
BSP19GEN-FS012-Sunday-00_000000_FS.S01R,00:02:00,00:02:00,S03S,2,,0,0,
BSP19GEN-FS011-Saturday-00_000000_FS.S01R,00:02:00,00:02:00,S03S,2,,0,0,
BSP19GEN-FS011-Weekday-00_000000_FS.S01R,00:02:00,00:02:00,S03S,2,,0,0,
BSP19SUPP-L022-Sunday-99_000100_L..N01X004,00:02:30,00:02:30,L28N,2,,0,0,
BSP19SUPP-L022-Saturday-99_000100_L..N01X006,00:02:30,00:02:30,L28N,2,,0,0,
BSP19GEN-M086-Weekday-00_000000_M..S30R,00:02:30,00:02:30,M10S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_000100_L..N01X004,00:02:30,00:02:30,L28N,2,,0,0,
ASP19GEN-2048-Sunday-00_000250_2..S08R,00:04:00,00:04:00,204S,2,,0,0,
ASP19GEN-5048-Sunday-00_000200_5..S32R,00:04:00,00:04:00,502S,2,,0,0,
ASP19GEN-5106-Weekday-00_000200_5..S32R,00:04:00,00:04:00,502S,2,,0,0,
ASP19GEN-5043-Saturday-00_000200_5..S32R,00:04:00,00:04:00,502S,2,,0,0,
ASP19GEN-3039-Saturday-00_000300_3..S42R,00:04:30,00:04:30,302S,2,,0,0,
ASP19GEN-3086-Weekday-00_000250_3..S42R,00:04:30,00:04:30,302S,2,,0,0,
ASP19GEN-3041-Sunday-00_000300_3..S42R,00:04:30,00:04:30,302S,2,,0,0,
ASP19GEN-4049-Sunday-00_000400_4..S01R,00:06:00,00:06:00,402S,2,,0,0,
BSP19GEN-D040-Sunday-00_000400_D..S05R,00:06:00,00:08:00,D03S,2,,0,0,
ASP19GEN-1037-Sunday-00_000600_1..S03R,00:07:30,00:07:30,103S,2,,0,0,
ASP19GEN-1038-Saturday-00_000600_1..S03R,00:07:30,00:07:30,103S,2,,0,0,
ASP19GEN-4043-Saturday-00_000550_4..S01R,00:07:30,00:07:30,402S,2,,0,0,
ASP19GEN-4097-Weekday-00_000550_4..S01R,00:07:30,00:07:30,402S,2,,0,0,
ASP19GEN-1087-Weekday-00_000650_1..S03R,00:08:00,00:08:00,103S,2,,0,0,
BSP19GEN-H024-Sunday-00_000300_H..S21R,00:08:30,00:08:30,H12S,2,,0,0,
SIR-FA2017-SI017-Saturday-00_000600_SI..S03R,00:09:00,00:09:00,S30S,2,,0,0,
SIR-FA2017-SI017-Weekday-08_000600_SI..S03R,00:09:00,00:09:00,S30S,2,,0,0,
SIR-FA2017-SI017-Sunday-00_000600_SI..S03R,00:09:00,00:09:00,S30S,2,,0,0,
ASP19GEN-6086-Weekday-00_000700_6..S01R,00:09:30,00:09:30,602S,2,,0,0,
BSP19GEN-J032-Saturday-00_000850_J..S12R,00:09:30,00:09:30,G06S,2,,0,0,
ASP19GEN-6030-Sunday-00_000700_6..S01R,00:09:30,00:09:30,602S,2,,0,0,
BSP19GEN-J032-Sunday-00_000850_J..S12R,00:09:30,00:09:30,G06S,2,,0,0,
BSP19SUPP-G049-Weekday-32_000850_G..S14R,00:09:30,00:09:30,G24S,2,,0,0,
BSP19GEN-J052-Weekday-00_000850_J..S12R,00:09:30,00:09:30,G06S,2,,0,0,
ASP19GEN-6033-Saturday-00_000700_6..S01R,00:09:30,00:09:30,602S,2,,0,0,
BSP19SUPP-G033-Saturday-55_000850_G..S14R,00:09:30,00:09:30,G24S,2,,0,0,
BSP19GEN-F044-Saturday-00_000900_F..S69R,00:10:30,00:10:30,F02S,2,,0,0,
BSP19GEN-F048-Sunday-00_000900_F..S69R,00:10:30,00:10:30,F02S,2,,0,0,
BSP19GEN-D077-Weekday-00_000850_D..S05R,00:10:30,00:12:30,D03S,2,,0,0,
BSP19GEN-D037-Saturday-00_000850_D..S05R,00:10:30,00:12:30,D03S,2,,0,0,
BSP19GEN-A051-Sunday-00_000950_A..S74R,00:11:00,00:11:00,A03S,2,,0,0,
BSP19SUPP-F072-Weekday-153_000950_F..S69R,00:11:00,00:11:00,F02S,2,,0,0,
BSP19GEN-N054-Saturday-00_001050_N..S20R,00:12:00,00:12:00,R03S,2,,0,0,
BSP19GEN-N057-Sunday-00_001050_N..S20R,00:12:00,00:12:00,R03S,2,,0,0,
BSP19GEN-N091-Weekday-00_001050_N..S20R,00:12:00,00:12:00,R03S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_001100_L..N01X043,00:12:30,00:12:30,L28N,2,,0,0,
BSP19SUPP-M024-Saturday-25_001050_M..S60R,00:12:30,00:12:30,Q04S,2,,0,0,
BSP19SUPP-M023-Sunday-26_001050_M..S60R,00:12:30,00:12:30,Q04S,2,,0,0,
BSP19GEN-FS011-Saturday-00_000950_FS.N01R,00:12:30,00:12:30,S04N,2,,0,0,
BSP19GEN-FS011-Weekday-00_000950_FS.N01R,00:12:30,00:12:30,S04N,2,,0,0,
BSP19SUPP-L022-Sunday-99_001100_L..N01X043,00:12:30,00:12:30,L28N,2,,0,0,
BSP19GEN-FS012-Sunday-00_000950_FS.N01R,00:12:30,00:12:30,S04N,2,,0,0,
BSP19SUPP-L022-Saturday-99_001100_L..N01X043,00:12:30,00:12:30,L28N,2,,0,0,
BSP19GEN-A044-Saturday-00_001150_A..S74R,00:13:00,00:13:00,A03S,2,,0,0,
BSP19GEN-A083-Weekday-00_001150_A..S74R,00:13:00,00:13:00,A03S,2,,0,0,
ASP19GEN-7023-Saturday-00_001150_7..S97R,00:14:00,00:14:00,702S,2,,0,0,
ASP19GEN-7025-Sunday-00_001150_7..S97R,00:14:00,00:14:00,702S,2,,0,0,
BSP19GEN-E071-Weekday-00_001250_E..S04R,00:14:00,00:14:00,G06S,2,,0,0,
ASP19SUPP-7059-Weekday-20_001150_7..S97R,00:14:00,00:14:00,702S,2,,0,0,
BSP19GEN-E039-Saturday-00_001350_E..S04R,00:15:00,00:15:00,G06S,2,,0,0,
BSP19GEN-Q062-Weekday-00_001300_Q..S19R,00:15:00,00:15:00,Q04S,2,,0,0,
BSP19SUPP-G034-Sunday-56_001400_G..S16R,00:15:00,00:15:00,G24S,2,,0,0,
BSP19GEN-Q023-Sunday-00_001300_Q..S19R,00:15:00,00:15:00,Q04S,2,,0,0,
BSP19GEN-Q021-Saturday-00_001300_Q..S19R,00:15:00,00:15:00,Q04S,2,,0,0,
BSP19GEN-E044-Sunday-00_001350_E..S04R,00:15:00,00:15:00,G06S,2,,0,0,
ASP19GEN-4043-Saturday-00_001400_4..S13R,00:16:00,00:16:00,402S,2,,0,0,
ASP19GEN-4049-Sunday-00_001400_4..S13R,00:16:00,00:16:00,402S,2,,0,0,
ASP19GEN-4097-Weekday-00_001500_4..S13R,00:17:00,00:17:00,402S,2,,0,0,
BSP19GEN-M086-Weekday-00_001500_M..S30R,00:17:30,00:17:30,M10S,2,,0,0,
BSP19GEN-R050-Saturday-00_001500_R..S27R,00:18:30,00:18:30,R28S,2,,0,0,
BSP19GEN-R087-Weekday-00_001500_R..S27R,00:18:30,00:18:30,R28S,2,,0,0,
BSP19GEN-R049-Sunday-00_001500_R..S27R,00:18:30,00:18:30,R28S,2,,0,0,
BSP19SUPP-G049-Weekday-32_001850_G..S14R,00:19:30,00:19:30,G24S,2,,0,0,
BSP19SUPP-G033-Saturday-55_001850_G..S14R,00:19:30,00:19:30,G24S,2,,0,0,
ASP19GEN-2097-Weekday-00_001900_2..S08R,00:20:30,00:20:30,204S,2,,0,0,
ASP19GEN-2042-Saturday-00_001900_2..S08R,00:20:30,00:20:30,204S,2,,0,0,
BSP19GEN-FS012-Sunday-00_002000_FS.S01R,00:22:00,00:22:00,S03S,2,,0,0,
BSP19GEN-FS011-Weekday-00_002000_FS.S01R,00:22:00,00:22:00,S03S,2,,0,0,
BSP19GEN-FS011-Saturday-00_002000_FS.S01R,00:22:00,00:22:00,S03S,2,,0,0,
BSP19SUPP-L022-Sunday-99_002100_L..N01X004,00:22:30,00:22:30,L28N,2,,0,0,
BSP19GEN-H039-Weekday-00_001700_H..S21R,00:22:30,00:22:30,H12S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_002100_L..N01X004,00:22:30,00:22:30,L28N,2,,0,0,
BSP19GEN-H024-Saturday-00_001700_H..S21R,00:22:30,00:22:30,H12S,2,,0,0,
BSP19SUPP-L022-Saturday-99_002100_L..N01X006,00:22:30,00:22:30,L28N,2,,0,0,
ASP19GEN-5048-Sunday-00_002200_5..S32R,00:24:00,00:24:00,502S,2,,0,0,
ASP19GEN-5043-Saturday-00_002200_5..S32R,00:24:00,00:24:00,502S,2,,0,0,
ASP19GEN-5106-Weekday-00_002200_5..S32R,00:24:00,00:24:00,502S,2,,0,0,
ASP19GEN-2048-Sunday-00_002250_2..S08R,00:24:00,00:24:00,204S,2,,0,0,
ASP19GEN-6033-Saturday-00_002200_6..S01R,00:24:30,00:24:30,602S,2,,0,0,
ASP19GEN-3086-Weekday-00_002250_3..S42R,00:24:30,00:24:30,302S,2,,0,0,
ASP19GEN-6086-Weekday-00_002200_6..S01R,00:24:30,00:24:30,602S,2,,0,0,
ASP19GEN-3039-Saturday-00_002300_3..S42R,00:24:30,00:24:30,302S,2,,0,0,
ASP19GEN-6030-Sunday-00_002200_6..S01R,00:24:30,00:24:30,602S,2,,0,0,
BSP19SUPP-M023-Sunday-26_002250_M..S60R,00:24:30,00:24:30,Q04S,2,,0,0,
BSP19SUPP-M024-Saturday-25_002250_M..S60R,00:24:30,00:24:30,Q04S,2,,0,0,
ASP19GEN-3041-Sunday-00_002300_3..S42R,00:24:30,00:24:30,302S,2,,0,0,
BSP19GEN-D077-Weekday-00_002400_D..S05R,00:26:00,00:28:00,D03S,2,,0,0,
BSP19GEN-D040-Sunday-00_002400_D..S05R,00:26:00,00:28:00,D03S,2,,0,0,
BSP19GEN-D037-Saturday-00_002400_D..S05R,00:26:00,00:28:00,D03S,2,,0,0,
BSP19GEN-M086-Weekday-00_002400_M..N30R,00:26:00,00:26:00,M04N,2,,0,0,
ASP19GEN-5048-Sunday-00_002300_5..N32R,00:26:30,00:26:30,505N,2,,0,0,
ASP19GEN-5043-Saturday-00_002300_5..N32R,00:26:30,00:26:30,505N,2,,0,0,
ASP19GEN-5106-Weekday-00_002300_5..N32R,00:26:30,00:26:30,505N,2,,0,0,
ASP19GEN-1087-Weekday-00_002550_1..S03R,00:27:00,00:27:00,103S,2,,0,0,
ASP19GEN-1038-Saturday-00_002600_1..S03R,00:27:30,00:27:30,103S,2,,0,0,
ASP19GEN-1037-Sunday-00_002600_1..S03R,00:27:30,00:27:30,103S,2,,0,0,
ASP19GEN-7023-Saturday-00_002550_7..S97R,00:28:00,00:28:00,702S,2,,0,0,
ASP19GEN-7025-Sunday-00_002550_7..S97R,00:28:00,00:28:00,702S,2,,0,0,
ASP19SUPP-7059-Weekday-20_002550_7..S97R,00:28:00,00:28:00,702S,2,,0,0,
BSP19SUPP-G033-Saturday-55_002750_G..S14R,00:28:30,00:28:30,G24S,2,,0,0,
BSP19GEN-J032-Sunday-00_002850_J..S12R,00:29:30,00:29:30,G06S,2,,0,0,
BSP19GEN-J052-Weekday-00_002850_J..S12R,00:29:30,00:29:30,G06S,2,,0,0,
BSP19GEN-J032-Saturday-00_002850_J..S12R,00:29:30,00:29:30,G06S,2,,0,0,
BSP19SUPP-G049-Weekday-32_002850_G..S14R,00:29:30,00:29:30,G24S,2,,0,0,
BSP19GEN-Q021-Saturday-00_002800_Q..S19R,00:30:00,00:30:00,Q04S,2,,0,0,
BSP19GEN-Q023-Sunday-00_002800_Q..S19R,00:30:00,00:30:00,Q04S,2,,0,0,
BSP19GEN-Q062-Weekday-00_002800_Q..S19R,00:30:00,00:30:00,Q04S,2,,0,0,
BSP19GEN-F044-Saturday-00_002900_F..S69R,00:30:30,00:30:30,F02S,2,,0,0,
BSP19GEN-F048-Sunday-00_002900_F..S69R,00:30:30,00:30:30,F02S,2,,0,0,
BSP19SUPP-F072-Weekday-153_002950_F..S69R,00:31:00,00:31:00,F02S,2,,0,0,
BSP19GEN-A044-Saturday-00_002950_A..S74R,00:31:00,00:31:00,A03S,2,,0,0,
BSP19GEN-A083-Weekday-00_002950_A..S74R,00:31:00,00:31:00,A03S,2,,0,0,
BSP19GEN-A051-Sunday-00_002950_A..S74R,00:31:00,00:31:00,A03S,2,,0,0,
BSP19GEN-H024-Sunday-00_002600_H..S21R,00:31:30,00:31:30,H12S,2,,0,0,
BSP19GEN-N057-Sunday-00_003050_N..S20R,00:32:00,00:32:00,R03S,2,,0,0,
BSP19GEN-N054-Saturday-00_003050_N..S20R,00:32:00,00:32:00,R03S,2,,0,0,
BSP19GEN-N091-Weekday-00_003050_N..S20R,00:32:00,00:32:00,R03S,2,,0,0,
BSP19GEN-M086-Weekday-00_003000_M..S30R,00:32:30,00:32:30,M10S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_003100_L..N01X043,00:32:30,00:32:30,L28N,2,,0,0,
BSP19GEN-FS011-Weekday-00_002950_FS.N01R,00:32:30,00:32:30,S04N,2,,0,0,
BSP19SUPP-L022-Saturday-99_003100_L..N01X043,00:32:30,00:32:30,L28N,2,,0,0,
BSP19SUPP-L022-Sunday-99_003100_L..N01X043,00:32:30,00:32:30,L28N,2,,0,0,
BSP19GEN-FS011-Saturday-00_002950_FS.N01R,00:32:30,00:32:30,S04N,2,,0,0,
BSP19GEN-FS012-Sunday-00_002950_FS.N01R,00:32:30,00:32:30,S04N,2,,0,0,
BSP19GEN-E071-Weekday-00_003250_E..S04R,00:34:00,00:34:00,G06S,2,,0,0,
BSP19GEN-E039-Saturday-00_003350_E..S04R,00:35:00,00:35:00,G06S,2,,0,0,
BSP19SUPP-G034-Sunday-56_003400_G..S16R,00:35:00,00:35:00,G24S,2,,0,0,
BSP19GEN-E044-Sunday-00_003350_E..S04R,00:35:00,00:35:00,G06S,2,,0,0,
ASP19GEN-4049-Sunday-00_003400_4..S13R,00:36:00,00:36:00,402S,2,,0,0,
ASP19GEN-4043-Saturday-00_003400_4..S13R,00:36:00,00:36:00,402S,2,,0,0,
BSP19SUPP-M023-Sunday-26_003450_M..S60R,00:36:30,00:36:30,Q04S,2,,0,0,
BSP19SUPP-M024-Saturday-25_003450_M..S60R,00:36:30,00:36:30,Q04S,2,,0,0,
ASP19GEN-4097-Weekday-00_003500_4..S13R,00:37:00,00:37:00,402S,2,,0,0,
BSP19GEN-R087-Weekday-00_003500_R..S27R,00:38:30,00:38:30,R28S,2,,0,0,
BSP19GEN-R049-Sunday-00_003500_R..S27R,00:38:30,00:38:30,R28S,2,,0,0,
BSP19GEN-R050-Saturday-00_003500_R..S27R,00:38:30,00:38:30,R28S,2,,0,0,
SIR-FA2017-SI017-Weekday-08_003600_SI..S03R,00:39:00,00:39:00,S30S,2,,0,0,
SIR-FA2017-SI017-Saturday-00_003600_SI..S03R,00:39:00,00:39:00,S30S,2,,0,0,
